--- base_link Visuals sorted by Max Z ---
Mesh: _3D_ELVM6040V48EH_M17_HD_66.stl     | Visual: 197 | Z bounds: [0.0368, 0.0569] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_108.stl    | Visual: 240 | Z bounds: [0.0370, 0.0590] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_96.stl     | Visual: 228 | Z bounds: [0.0379, 0.0590] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_93.stl     | Visual: 225 | Z bounds: [0.0592, 0.0631] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_84.stl     | Visual: 216 | Z bounds: [0.0589, 0.0634] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_107.stl    | Visual: 239 | Z bounds: [0.0329, 0.0635] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_70.stl     | Visual: 201 | Z bounds: [0.0581, 0.0641] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_88.stl     | Visual: 220 | Z bounds: [0.0077, 0.0653] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_104.stl    | Visual: 236 | Z bounds: [0.0065, 0.0665] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_72.stl     | Visual: 203 | Z bounds: [0.0065, 0.0665] | XYZ: [0.0318723, -0.15348, 0.174853]
Mesh: _3D_ELVM6040V48EH_M17_HD_57.stl     | Visual: 188 | Z bounds: [0.0437, 0.0710] | XYZ: [0.00325785, -0.144959, 0.186372]
Mesh: Pulley_Step.stl                     | Visual: 183 | Z bounds: [0.0015, 0.0715] | XYZ: [0.172824, -0.103634, 0.0365308]
Mesh: _9_1_Gearbox_from_MAS_Automation_1.stl | Visual: 205 | Z bounds: [-0.0025, 0.0755] | XYZ: [0.129824, -0.103634, 0.0365308]
Mesh: Part_3_2.stl                        | Visual: 159 | Z bounds: [-0.0135, 0.0865] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: Part_10.stl                         | Visual: 1   | Z bounds: [-0.0260, 0.1090] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_11.stl                         | Visual: 3   | Z bounds: [-0.0260, 0.1090] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_13.stl                         | Visual: 8   | Z bounds: [-0.0260, 0.1090] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_12.stl                         | Visual: 18  | Z bounds: [-0.0260, 0.1090] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_2_2.stl                        | Visual: 169 | Z bounds: [-0.0316, 0.1184] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: Part_9_1.stl                        | Visual: 167 | Z bounds: [0.0964, 0.1214] | XYZ: [0.034824, -0.0536336, 0.569351]
Mesh: Part_1_4.stl                        | Visual: 137 | Z bounds: [0.1214, 0.1286] | XYZ: [0.034824, -0.125809, 0.122251]
Mesh: Part_5.stl                          | Visual: 9   | Z bounds: [0.1090, 0.1290] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_4.stl                          | Visual: 10  | Z bounds: [0.1090, 0.1290] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_2.stl                          | Visual: 24  | Z bounds: [0.1090, 0.1290] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_3.stl                          | Visual: 25  | Z bounds: [0.1090, 0.1290] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_20.stl                         | Visual: 4   | Z bounds: [-0.0460, 0.1300] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_21.stl                         | Visual: 11  | Z bounds: [-0.0460, 0.1300] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_22.stl                         | Visual: 21  | Z bounds: [-0.0460, 0.1300] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_19.stl                         | Visual: 22  | Z bounds: [-0.0460, 0.1300] | XYZ: [0.0433357, -0.0390452, 0.0414722]
Mesh: Part_18.stl                         | Visual: 5   | Z bounds: [0.1300, 0.1310] | XYZ: [0.0433357, -0.0400452, 0.0424722]
Mesh: Part_17.stl                         | Visual: 14  | Z bounds: [0.1300, 0.1310] | XYZ: [0.0433357, -0.0400452, 0.0424722]
Mesh: Part_1_1.stl                        | Visual: 0   | Z bounds: [-0.0220, 0.1390] | XYZ: [0.219836, 0.157455, 0.0584722]
Mesh: Part_1_3.stl                        | Visual: 15  | Z bounds: [-0.0460, 0.1390] | XYZ: [-0.133164, -0.235545, 0.0464722]
Mesh: Part_1_3.stl                        | Visual: 16  | Z bounds: [-0.0460, 0.1390] | XYZ: [0.219836, -0.235545, 0.0464722]
Mesh: Part_2_1.stl                        | Visual: 158 | Z bounds: [0.1213, 0.1487] | XYZ: [0.034824, -0.14056, 0.112788]
Mesh: Part_10_1.stl                       | Visual: 173 | Z bounds: [0.1201, 0.3709] | XYZ: [0.034824, -0.0674355, 0.569198]
Mesh: Part_12_1.stl                       | Visual: 141 | Z bounds: [0.0410, 0.3910] | XYZ: [0.00432396, -0.163634, -0.136998]
Mesh: Part_12_1.stl                       | Visual: 160 | Z bounds: [0.0410, 0.3910] | XYZ: [0.190324, -0.163634, -0.136998]
Mesh: Part_7_1.stl                        | Visual: 175 | Z bounds: [0.3759, 0.4229] | XYZ: [0.034824, -0.0536334, -0.202149]
Mesh: Part_2_1.stl                        | Visual: 170 | Z bounds: [0.4304, 0.5054] | XYZ: [-0.0821798, -0.141741, 0.467851]
Mesh: Part_1_4.stl                        | Visual: 172 | Z bounds: [0.4304, 0.5054] | XYZ: [-0.067276, -0.132409, 0.467851]
Mesh: Part_12_2.stl                       | Visual: 146 | Z bounds: [0.4240, 0.6690] | XYZ: [0.033824, -0.0756336, 0.568351]
Mesh: Part_7_1.stl                        | Visual: 151 | Z bounds: [0.6739, 0.7209] | XYZ: [0.034824, -0.0536334, 0.0958508]
Mesh: Part_3_1.stl                        | Visual: 153 | Z bounds: [0.8694, 0.8733] | XYZ: [0.184824, 0.0513664, 0.937501]
Mesh: HGH20CA1R1000Z0C_GW2025030058_3.stl | Visual: 165 | Z bounds: [0.9369, 0.9394] | XYZ: [0.034824, -0.0361336, 0.975601]
Mesh: Part_12_1.stl                       | Visual: 147 | Z bounds: [0.6003, 0.9503] | XYZ: [0.029824, -0.0586336, 1.12835]
Mesh: Part_12_1.stl                       | Visual: 144 | Z bounds: [0.6004, 0.9504] | XYZ: [0.039824, -0.0586336, 0.422351]
Mesh: HGH20CA1R1000Z0C_GW2025030058_4.stl | Visual: 171 | Z bounds: [0.9394, 0.9504] | XYZ: [0.034824, -0.0361336, 0.975601]
Mesh: Part_8_1.stl                        | Visual: 162 | Z bounds: [0.7214, 0.9814] | XYZ: [0.033824, -0.0756336, 0.568351]
Mesh: HGH20CA1R1000Z0C_GW2025030058_5.stl | Visual: 152 | Z bounds: [0.9504, 1.0009] | XYZ: [0.034824, -0.0361336, 0.975601]
Mesh: HGH20CA1R1000Z0C_GW2025030058_6.stl | Visual: 149 | Z bounds: [1.0009, 1.0119] | XYZ: [0.034824, -0.0361336, 0.975601]
Mesh: HGH20CA1R1000Z0C_GW2025030058_7.stl | Visual: 161 | Z bounds: [1.0119, 1.0144] | XYZ: [0.034824, -0.0361336, 0.975601]
Mesh: Part_7_1.stl                        | Visual: 142 | Z bounds: [0.9819, 1.0289] | XYZ: [0.034824, -0.0536334, 0.403851]
Mesh: Part_4_2.stl                        | Visual: 163 | Z bounds: [0.9206, 1.0306] | XYZ: [0.034824, -0.0236336, 0.960601]
Mesh: Part_2_1.stl                        | Visual: 138 | Z bounds: [0.9803, 1.0554] | XYZ: [-0.0821798, -0.141741, 1.01785]
Mesh: Part_1_4.stl                        | Visual: 182 | Z bounds: [0.9803, 1.0554] | XYZ: [-0.067276, -0.132409, 1.01785]
Mesh: E_STOP.stl                          | Visual: 136 | Z bounds: [1.1198, 1.1256] | XYZ: [-0.065477, -0.100634, 1.13335]
Mesh: HGH20CA1R1000Z0C_GW2025030058_8.stl | Visual: 148 | Z bounds: [0.1294, 1.1344] | XYZ: [0.034824, -0.0361336, 0.639351]
Mesh: E_STOP_5.stl                        | Visual: 174 | Z bounds: [1.1226, 1.1441] | XYZ: [-0.065477, -0.100634, 1.13335]
Mesh: Pulley_Step.stl                     | Visual: 156 | Z bounds: [1.0743, 1.1444] | XYZ: [0.172824, -0.103634, 1.10935]
Mesh: E_STOP_4.stl                        | Visual: 164 | Z bounds: [1.1213, 1.1454] | XYZ: [-0.065477, -0.100634, 1.13335]
Mesh: E_STOP_1.stl                        | Visual: 139 | Z bounds: [1.1198, 1.1469] | XYZ: [-0.065477, -0.100634, 1.13335]
Mesh: E_STOP_2.stl                        | Visual: 145 | Z bounds: [1.1411, 1.1469] | XYZ: [-0.065477, -0.100634, 1.13335]
Mesh: Belt.stl                            | Visual: 140 | Z bounds: [-0.0019, 1.1477] | XYZ: [0.177824, -0.103634, 0.0365308]
Mesh: E_STOP_7.stl                        | Visual: 185 | Z bounds: [1.1189, 1.1478] | XYZ: [-0.065477, -0.100634, 1.13335]
Mesh: Part_6_1.stl                        | Visual: 155 | Z bounds: [1.0661, 1.1526] | XYZ: [-0.054176, -0.0536336, 0.568351]
Mesh: Part_6_1.stl                        | Visual: 166 | Z bounds: [1.0661, 1.1526] | XYZ: [0.020824, -0.0536336, 0.568351]
Mesh: E_STOP_3.stl                        | Visual: 154 | Z bounds: [1.1134, 1.1533] | XYZ: [-0.065477, -0.100634, 1.13335]
Mesh: E_STOP_6.stl                        | Visual: 184 | Z bounds: [1.1131, 1.1536] | XYZ: [-0.065477, -0.100634, 1.13335]
Mesh: Part_4_1.stl                        | Visual: 143 | Z bounds: [1.0464, 1.1544] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: Part_11_1.stl                       | Visual: 157 | Z bounds: [0.3734, 1.1644] | XYZ: [0.0355182, -0.0535322, 0.568351]
Mesh: Part_5_1.stl                        | Visual: 150 | Z bounds: [1.0551, 1.1664] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: Part_1_5.stl                        | Visual: 168 | Z bounds: [-0.0316, 1.1684] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: Part_18_1.stl                       | Visual: 176 | Z bounds: [1.1714, 1.2344] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: top_lidar_mount_gusset.stl          | Visual: 181 | Z bounds: [1.1714, 1.2344] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: Part_13_1.stl                       | Visual: 177 | Z bounds: [1.1684, 1.2684] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: Part_17_1.stl                       | Visual: 180 | Z bounds: [1.3604, 1.4154] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: Part_16_1.stl                       | Visual: 178 | Z bounds: [1.3429, 1.4328] | XYZ: [0.034824, -0.0536336, 0.568351]
Mesh: Part_15_1.stl                       | Visual: 179 | Z bounds: [1.2264, 1.4464] | XYZ: [0.034824, -0.0536336, 0.568351]

--- torso_link Visuals sorted by Max Z (relative to torso_link frame) ---
Mesh: RDS5160_v39_1.stl                   | Visual: 58  | Z bounds: [-0.4049, -0.3962] | XYZ: [-0.42063, 0.180715, -0.398302]
Mesh: RDS3235_Gear_25R_0_00_v5.stl        | Visual: 62  | Z bounds: [-0.3931, -0.3838] | XYZ: [-0.426728, 0.172761, -0.388313]
Mesh: _6mm_Bearing_v2.stl                 | Visual: 64  | Z bounds: [-0.3995, -0.3826] | XYZ: [-0.365785, 0.180537, -0.39109]
Mesh: Wheel_v5.stl                        | Visual: 63  | Z bounds: [-0.4121, -0.3700] | XYZ: [-0.364299, 0.180727, -0.391158]
Mesh: Wheel_gear_v6.stl                   | Visual: 65  | Z bounds: [-0.4095, -0.3673] | XYZ: [-0.421278, 0.173456, -0.388561]
Mesh: L_Wp_2_motorholding_bracket.stl     | Visual: 57  | Z bounds: [-0.4178, -0.3547] | XYZ: [-0.378135, 0.074362, -0.249484]
Mesh: RDS5160_v39.stl                     | Visual: 60  | Z bounds: [-0.4097, -0.3389] | XYZ: [-0.42063, 0.180715, -0.398302]
Mesh: RDS5160_v39_2.stl                   | Visual: 59  | Z bounds: [-0.4089, -0.3380] | XYZ: [-0.42063, 0.180715, -0.398302]
Mesh: RDS5160_v39_3.stl                   | Visual: 61  | Z bounds: [-0.3983, -0.3309] | XYZ: [-0.396648, 0.203202, -0.385293]
Mesh: L_Wp_2_cover.stl                    | Visual: 54  | Z bounds: [-0.4283, -0.3288] | XYZ: [-0.378137, 0.074523, -0.249367]
Mesh: L_Wp_motor_3dp_piece.stl            | Visual: 56  | Z bounds: [-0.3838, -0.3180] | XYZ: [-0.378135, 0.074362, -0.249484]
Mesh: L_Wp_1_motorholding_bracket.stl     | Visual: 53  | Z bounds: [-0.3877, -0.3141] | XYZ: [-0.378135, 0.074362, -0.249484]
Mesh: L_Wp_1_cover.stl                    | Visual: 55  | Z bounds: [-0.4055, -0.3060] | XYZ: [-0.378137, 0.074523, -0.249367]
Mesh: L_Hand_EE.stl                       | Visual: 52  | Z bounds: [-0.5807, -0.2981] | XYZ: [-0.229956, 0.238738, -0.428489]
Mesh: extra_2xMS_2mm_Base_Plate.stl       | Visual: 23  | Z bounds: [-0.1263, -0.1243] | XYZ: [-0.115176, 0.051366, -0.125326]
Mesh: Part_3_1.stl                        | Visual: 25  | Z bounds: [-0.1220, -0.1181] | XYZ: [-0.065176, 0.051366, -0.053926]
Mesh: Part_3_Mirrored.stl                 | Visual: 1   | Z bounds: [-0.1220, -0.1181] | XYZ: [-0.065176, 0.051366, -0.053926]
Mesh: Part_8_2.stl                        | Visual: 12  | Z bounds: [-0.1243, -0.1043] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_9_2.stl                        | Visual: 17  | Z bounds: [-0.1243, -0.1043] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_7_2.stl                        | Visual: 19  | Z bounds: [-0.1243, -0.1043] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_6_2.stl                        | Visual: 22  | Z bounds: [-0.1243, -0.1043] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Speaker_1_box.stl                   | Visual: 0   | Z bounds: [-0.1201, -0.0561] | XYZ: [-0.115176, 0.121366, -0.025145]
Mesh: MINI_HDMI_stp_3.stl                 | Visual: 109 | Z bounds: [-0.0319, -0.0317] | XYZ: [-0.175672, 0.145171, -0.026288]
Mesh: Part_3_Mirrored_Mirrored_1.stl      | Visual: 28  | Z bounds: [-0.1043, -0.0243] | XYZ: [-0.085176, 0.051766, 0.045673]
Mesh: Part_3_3.stl                        | Visual: 11  | Z bounds: [-0.1043, -0.0243] | XYZ: [-0.145176, 0.050966, 0.045673]
Mesh: Part_3_Mirrored_Mirrored_1.stl      | Visual: 14  | Z bounds: [-0.1043, -0.0243] | XYZ: [-0.085576, -0.068634, 0.045673]
Mesh: Part_3_Mirrored_1.stl               | Visual: 35  | Z bounds: [-0.1043, -0.0243] | XYZ: [-0.145176, 0.051766, 0.045673]
Mesh: Part_3_Mirrored_1.stl               | Visual: 13  | Z bounds: [-0.1043, -0.0243] | XYZ: [-0.144776, -0.068634, 0.045673]
Mesh: Part_3_Mirrored.stl                 | Visual: 10  | Z bounds: [-0.0349, -0.0237] | XYZ: [-0.085576, 0.151366, -0.089326]
Mesh: Part_3_1.stl                        | Visual: 3   | Z bounds: [-0.0349, -0.0237] | XYZ: [-0.144776, 0.151366, -0.089326]
Mesh: USB_J4_10118194_606F1A_stp.stl      | Visual: 95  | Z bounds: [-0.0313, -0.0233] | XYZ: [-0.059576, 0.145816, -0.102288]
Mesh: MINI_HDMI_stp_2.stl                 | Visual: 107 | Z bounds: [-0.0317, -0.0209] | XYZ: [-0.175672, 0.145171, -0.026288]
Mesh: MINI_HDMI_stp_1.stl                 | Visual: 104 | Z bounds: [-0.0209, -0.0207] | XYZ: [-0.175672, 0.145171, -0.026288]
Mesh: MINI_HDMI_stp.stl                   | Visual: 101 | Z bounds: [-0.0319, -0.0207] | XYZ: [-0.175672, 0.145171, -0.026288]
Mesh: Part_17_2.stl                       | Visual: 7   | Z bounds: [-0.0393, -0.0193] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_16_2.stl                       | Visual: 29  | Z bounds: [-0.0393, -0.0193] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: SWITCH_7X3_3X3_5_stp.stl            | Visual: 111 | Z bounds: [-0.0186, -0.0117] | XYZ: [-0.054912, 0.145266, -0.019017]
Mesh: _6PIN_CONNECTOR_stp.stl             | Visual: 106 | Z bounds: [-0.0083, -0.0023] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: SWITCH_7X3_3X3_5_stp.stl            | Visual: 98  | Z bounds: [-0.0069, -0.0000] | XYZ: [-0.054912, 0.145266, -0.007383]
Mesh: HDMI_J1_47151_0001_61277A9B_stp.stl | Visual: 96  | Z bounds: [-0.0122, 0.0028] | XYZ: [-0.176176, 0.141741, -0.004738]
Mesh: RTD2660_5INCH_HDMI_PCBA_stp_1.stl   | Visual: 102 | Z bounds: [-0.0175, 0.0035] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: _30PIN_CONNECTOR_stp.stl            | Visual: 103 | Z bounds: [0.0007, 0.0067] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: SWITCH_7X3_3X3_5_stp.stl            | Visual: 110 | Z bounds: [0.0047, 0.0116] | XYZ: [-0.054912, 0.145266, 0.00425]
Mesh: USB_J4_10118194_606F1A_stp.stl      | Visual: 94  | Z bounds: [0.0089, 0.0170] | XYZ: [-0.170376, 0.145816, 0.087963]
Mesh: SWITCH_7X3_3X3_5_stp.stl            | Visual: 97  | Z bounds: [0.0163, 0.0232] | XYZ: [-0.054912, 0.145266, 0.015883]
Mesh: HP_stp.stl                          | Visual: 108 | Z bounds: [0.0232, 0.0297] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: SWITCH_7X3_3X3_5_stp.stl            | Visual: 105 | Z bounds: [0.0280, 0.0349] | XYZ: [-0.054912, 0.145266, 0.027513]
Mesh: RTD2660_5INCH_HDMI_PCBA_stp_2.stl   | Visual: 112 | Z bounds: [0.0312, 0.0357] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: HP2_0_4PIN_SMT_00_stp.stl           | Visual: 100 | Z bounds: [0.0264, 0.0364] | XYZ: [-0.137617, 0.139366, 0.031373]
Mesh: EVA_stp.stl                         | Visual: 89  | Z bounds: [0.0050, 0.0374] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: EVA_stp_1.stl                       | Visual: 91  | Z bounds: [-0.0356, 0.0374] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: EVA_stp_2.stl                       | Visual: 93  | Z bounds: [-0.0356, 0.0374] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: _5INCH_LCD_stp.stl                  | Visual: 90  | Z bounds: [-0.0387, 0.0390] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: _5INCH_TP_stp.stl                   | Visual: 92  | Z bounds: [-0.0387, 0.0393] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: RTD2660_5INCH_HDMI_PCBA_stp.stl     | Visual: 99  | Z bounds: [-0.0441, 0.0454] | XYZ: [-0.175676, 0.145366, -0.044081]
Mesh: _93475A210.stl                      | Visual: 43  | Z bounds: [0.0491, 0.0497] | XYZ: [-0.115326, 0.055066, 0.049673]
Mesh: _93475A210.stl                      | Visual: 46  | Z bounds: [0.0491, 0.0497] | XYZ: [-0.115326, 0.055066, 0.049673]
Mesh: Wheel_25kg.stl                      | Visual: 42  | Z bounds: [0.0497, 0.0526] | XYZ: [-0.115326, 0.055066, 0.049673]
Mesh: Wheel_25kg.stl                      | Visual: 47  | Z bounds: [0.0497, 0.0526] | XYZ: [-0.115326, 0.055066, 0.049673]
Mesh: eBom_FreeParts_1.stl                | Visual: 41  | Z bounds: [0.0497, 0.0664] | XYZ: [-0.105326, 0.066066, 0.075423]
Mesh: Part_3_1.stl                        | Visual: 20  | Z bounds: [-0.0243, 0.0757] | XYZ: [-0.265176, 0.050966, -0.074326]
Mesh: Part_3_Mirrored_Mirrored.stl        | Visual: 51  | Z bounds: [-0.0243, 0.0757] | XYZ: [-0.085576, 0.051366, -0.074326]
Mesh: Part_3_Mirrored_Mirrored.stl        | Visual: 2   | Z bounds: [-0.0243, 0.0757] | XYZ: [0.034824, 0.051766, -0.074326]
Mesh: Part_12_3.stl                       | Visual: 9   | Z bounds: [-0.1043, 0.0757] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_11_2.stl                       | Visual: 27  | Z bounds: [-0.1043, 0.0757] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_10_2.stl                       | Visual: 34  | Z bounds: [-0.1043, 0.0757] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_13_2.stl                       | Visual: 36  | Z bounds: [-0.1043, 0.0757] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_3_Mirrored.stl                 | Visual: 30  | Z bounds: [-0.0243, 0.0757] | XYZ: [0.034824, 0.050966, -0.074326]
Mesh: Part_3_Mirrored.stl                 | Visual: 31  | Z bounds: [-0.0243, 0.0757] | XYZ: [-0.144776, 0.051366, -0.074326]
Mesh: Part_3_Mirrored.stl                 | Visual: 8   | Z bounds: [-0.0243, 0.0757] | XYZ: [-0.265176, 0.051766, -0.074326]
Mesh: L_S1_motor_bracket.stl              | Visual: 67  | Z bounds: [-0.0175, 0.0789] | XYZ: [-0.217176, 0.030713, -0.028717]
Mesh: eBom_FreeParts_2.stl                | Visual: 50  | Z bounds: [0.0664, 0.0835] | XYZ: [-0.105326, 0.066066, 0.075423]
Mesh: Part_3_Mirrored.stl                 | Visual: 24  | Z bounds: [0.0801, 0.0913] | XYZ: [-0.085576, 0.151366, 0.025673]
Mesh: Part_3_1.stl                        | Visual: 16  | Z bounds: [0.0801, 0.0913] | XYZ: [-0.144776, 0.151366, 0.025673]
Mesh: Part_3_1.stl                        | Visual: 5   | Z bounds: [0.0801, 0.0913] | XYZ: [-0.065176, 0.050966, 0.025673]
Mesh: Part_3_1.stl                        | Visual: 6   | Z bounds: [0.0801, 0.0913] | XYZ: [0.034824, 0.050966, 0.025673]
Mesh: Part_3_Mirrored.stl                 | Visual: 15  | Z bounds: [0.0801, 0.0913] | XYZ: [0.034824, 0.051766, 0.025673]
Mesh: Part_3_Mirrored.stl                 | Visual: 37  | Z bounds: [0.0801, 0.0913] | XYZ: [-0.065176, 0.051766, 0.025673]
Mesh: L_S1_cover.stl                      | Visual: 66  | Z bounds: [-0.0478, 0.0957] | XYZ: [-0.271676, 0.062366, 0.030673]
Mesh: _3dprinted_Front_plate.stl          | Visual: 32  | Z bounds: [-0.0543, 0.0957] | XYZ: [-0.115176, 0.123866, 0.000674]
Mesh: Part_2_3.stl                        | Visual: 21  | Z bounds: [0.0757, 0.0957] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_3_4.stl                        | Visual: 26  | Z bounds: [0.0757, 0.0957] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_4_3.stl                        | Visual: 33  | Z bounds: [0.0757, 0.0957] | XYZ: [-0.115176, 0.051366, -0.104326]
Mesh: Part_1_7.stl                        | Visual: 38  | Z bounds: [0.0504, 0.0962] | XYZ: [-0.115176, 0.051366, 0.094273]
Mesh: eBom_FreeParts.stl                  | Visual: 40  | Z bounds: [0.0835, 0.0972] | XYZ: [-0.105326, 0.066066, 0.075423]
Mesh: Back_top_plate.stl                  | Visual: 4   | Z bounds: [-0.1258, 0.0982] | XYZ: [-0.115176, -0.020634, -0.015826]
Mesh: Torso_front_shield.stl              | Visual: 18  | Z bounds: [-0.1274, 0.0993] | XYZ: [-0.114426, 0.173666, -0.041127]
Mesh: Gear__25R_0_00_.stl                 | Visual: 44  | Z bounds: [0.0972, 0.1015] | XYZ: [-0.115326, 0.055075, 0.101473]
Mesh: Gear__25R_0_00_.stl                 | Visual: 48  | Z bounds: [0.0972, 0.1015] | XYZ: [-0.115326, 0.055075, 0.101473]
Mesh: Wheel_gear_25kg.stl                 | Visual: 45  | Z bounds: [0.0985, 0.1017] | XYZ: [-0.115326, 0.055075, 0.102573]
Mesh: Wheel_gear_25kg.stl                 | Visual: 49  | Z bounds: [0.0985, 0.1017] | XYZ: [-0.115326, 0.055075, 0.102573]
Mesh: Part_3_5.stl                        | Visual: 39  | Z bounds: [0.0982, 0.1062] | XYZ: [-0.115176, 0.051366, 0.093673]
Mesh: Neck_bracket_support_3dprinted.stl  | Visual: 72  | Z bounds: [0.1082, 0.1512] | XYZ: [-0.115176, 0.058366, 0.108173]
Mesh: Gear__25R_0_00__1.stl               | Visual: 77  | Z bounds: [0.1559, 0.1625] | XYZ: [-0.089626, 0.078066, 0.159183]
Mesh: Gear__25R_0_00__1.stl               | Visual: 82  | Z bounds: [0.1559, 0.1625] | XYZ: [-0.089626, 0.078066, 0.159183]
Mesh: _93475A210_1.stl                    | Visual: 78  | Z bounds: [0.1556, 0.1628] | XYZ: [-0.141426, 0.078066, 0.159173]
Mesh: _93475A210_1.stl                    | Visual: 84  | Z bounds: [0.1556, 0.1628] | XYZ: [-0.141426, 0.078066, 0.159173]
Mesh: Neck_motor_cover_B.stl              | Visual: 68  | Z bounds: [0.1487, 0.1657] | XYZ: [-0.115176, 0.059279, 0.122693]
Mesh: Wheel_25kg_1.stl                    | Visual: 76  | Z bounds: [0.1489, 0.1694] | XYZ: [-0.141426, 0.078066, 0.159173]
Mesh: Wheel_25kg_1.stl                    | Visual: 85  | Z bounds: [0.1489, 0.1694] | XYZ: [-0.141426, 0.078066, 0.159173]
Mesh: Wheel_gear_25kg_1.stl               | Visual: 79  | Z bounds: [0.1489, 0.1694] | XYZ: [-0.088526, 0.078066, 0.159183]
Mesh: Wheel_gear_25kg_1.stl               | Visual: 83  | Z bounds: [0.1489, 0.1694] | XYZ: [-0.088526, 0.078066, 0.159183]
Mesh: Neck_bracket.stl                    | Visual: 87  | Z bounds: [0.1062, 0.1712] | XYZ: [-0.115176, 0.058366, 0.108173]
Mesh: Neck_motor_support_3dprinted.stl    | Visual: 69  | Z bounds: [0.1665, 0.1884] | XYZ: [-0.115176, 0.059279, 0.122693]
Mesh: eBom_FreeParts_5.stl                | Visual: 81  | Z bounds: [0.1439, 0.1904] | XYZ: [-0.115676, 0.087786, 0.170423]
Mesh: eBom_FreeParts_3.stl                | Visual: 75  | Z bounds: [0.1499, 0.1904] | XYZ: [-0.115676, 0.087786, 0.170423]
Mesh: eBom_FreeParts_4.stl                | Visual: 80  | Z bounds: [0.1499, 0.1904] | XYZ: [-0.115676, 0.087786, 0.170423]
Mesh: Camera_B_cross_piece.stl            | Visual: 71  | Z bounds: [0.1939, 0.2442] | XYZ: [-0.115176, 0.098666, 0.123693]
Mesh: Camera_B_cross_piece.stl            | Visual: 70  | Z bounds: [0.1942, 0.2444] | XYZ: [-0.115176, 0.059279, 0.122693]
Mesh: Camera_A_Cross_piece.stl            | Visual: 73  | Z bounds: [0.2469, 0.2619] | XYZ: [-0.115026, 0.052282, 0.400603]
